Phone Number,Day Mins,Intl Mins,CustServ Calls,Churn
769-9989,208.2,28.8,2,FALSE
759-7877,228.2,20,2,FALSE
798-5569,298.9,20.8,2,FALSE
795-9968,298.8,9.6,2,FALSE
755-9858,286.2,20.2,2,FALSE
798-5796,222.2,28,2,FALSE
998-8568,229.2,9.8,2,TRUE
989-9899,269.8,22,0,FALSE
776-5979,222.2,9.9,2,FALSE
989-5997,288.8,22.2,0,FALSE
769-6788,228.2,6.2,2,FALSE
757-7785,229.8,8.2,2,FALSE
985-7999,292.8,22.8,2,FALSE
985-7789,228.2,28.9,0,TRUE
789-9978,226.2,26.9,8,TRUE
777-5755,222.2,0,2,FALSE
985-6798,228.8,22.2,2,FALSE
755-9766,269,28.8,0,TRUE
987-9958,2.6,9.2,8,FALSE
789-9685,282.2,9.9,2,FALSE
755-5797,282.9,2.8,2,FALSE
795-9559,260.2,20.8,0,FALSE
769-9995,289.8,20.8,0,FALSE
759-6766,228.2,22.2,2,FALSE
796-9999,226,20.2,2,FALSE
759-9868,298.8,8,2,FALSE
769-5797,289.8,2.2,2,FALSE
797-9797,208,20.2,2,TRUE
776-5995,202.8,28.2,8,FALSE
776-9595,222,6.2,0,TRUE
799-8677,288.2,2.2,2,FALSE
758-7577,229.9,22.2,2,FALSE
988-6959,282.8,8.2,2,FALSE
955-7855,229.2,2.9,0,FALSE
765-6756,289.8,8.2,8,FALSE
986-9958,2.8,22.9,2,FALSE
787-9699,288.2,22.8,2,FALSE
768-5965,206.9,20.2,0,FALSE
778-5975,220,22.8,2,FALSE
765-9959,229.2,8.8,2,FALSE
767-7979,222.2,22,0,FALSE
779-9898,228.6,22.6,2,FALSE
755-5787,282.8,22.2,0,TRUE
775-7697,282.8,20.8,2,FALSE
757-9957,82.8,9.8,8,FALSE
778-7557,288.2,8.2,8,FALSE
798-8799,228,22.9,2,FALSE
959-7556,282.2,20.2,2,FALSE
799-9758,222.2,20.8,2,FALSE
779-5557,88.8,8.2,8,FALSE
999-5769,226,22,2,FALSE
785-9557,288.8,9.2,2,FALSE
989-5799,206.8,8.2,2,FALSE
765-7959,228.2,28.2,2,FALSE
995-7577,282.2,8.9,2,TRUE
777-7959,222.2,6.2,2,TRUE
758-9796,228.2,28.2,0,TRUE
789-8955,222.8,9,2,FALSE
768-9885,288,2.2,0,FALSE
799-5967,286.8,22.8,2,FALSE
796-6798,288.8,20.8,2,FALSE
796-5876,208.2,8.8,0,FALSE
758-7555,288.9,22.8,8,FALSE
768-9795,222.8,9,2,FALSE
758-5896,202.2,22.6,8,FALSE
799-6975,262.9,9.2,2,FALSE
989-9665,289.2,20.9,8,TRUE
799-5599,228.2,9.2,8,TRUE
989-6588,222.2,9,6,TRUE
758-5759,82.2,20.8,2,FALSE
999-7996,222.2,2.2,0,FALSE
759-9597,268,2.2,2,FALSE
995-9557,222.2,9.2,0,FALSE
997-7977,292.8,8.8,0,FALSE
797-5997,82.2,22.2,2,FALSE
778-5665,288.2,22.2,2,FALSE
778-5859,288,20.9,0,TRUE
999-9569,90.8,9.8,2,FALSE
759-8788,288.6,26.2,0,FALSE
777-7869,222.8,20,2,FALSE
799-9888,82,20.2,2,FALSE
985-5875,222.8,9.2,8,FALSE
987-6987,282.2,22,0,TRUE
755-5875,289,6.2,2,FALSE
786-5978,222.8,22.2,2,FALSE
789-6889,262,20.6,8,FALSE
798-7556,82.6,9.2,2,FALSE
779-9967,228.8,22.2,2,FALSE
999-9597,220.2,28.6,2,FALSE
775-5565,222,22.8,2,FALSE
786-7857,229,22.6,2,FALSE
769-6995,280.8,8.8,2,FALSE
787-5559,298.8,22.2,0,FALSE
759-7969,289.8,20.8,2,FALSE
997-6788,282.8,22,2,FALSE
788-9679,229.8,22.8,8,FALSE
795-5799,228.6,20.2,2,FALSE
777-5999,222.9,2.2,2,FALSE
758-7695,268.2,28.8,2,TRUE
988-5879,62.8,22.2,2,FALSE
757-5995,288.8,20.2,2,FALSE
799-5959,262.2,20.8,0,TRUE
798-5959,282.2,28.2,2,FALSE
785-6975,282,8.2,0,FALSE
779-5969,268.2,22.2,0,FALSE
985-9787,298.8,26.6,2,FALSE
986-9988,822.2,28.2,0,TRUE
755-9989,228.8,22.8,2,FALSE
797-9977,282.9,20.2,2,FALSE
797-5896,229.2,20.8,8,TRUE
788-8998,228.8,6.8,2,TRUE
985-5589,282.2,22.6,2,FALSE
767-5598,222.6,20.8,2,FALSE
778-5889,228.2,9.9,2,FALSE
775-7697,222.8,2.8,8,FALSE
987-9766,222.6,22.6,2,FALSE
767-5987,229.9,22.2,2,FALSE
795-9599,288.8,20.2,8,FALSE
759-8899,202.2,20.8,2,FALSE
986-5887,208.8,22.8,2,FALSE
798-9775,228.2,20.8,2,FALSE
767-8877,266,22.2,2,TRUE
777-9895,222.6,20.8,0,FALSE
799-6568,28.2,22,0,FALSE
776-9757,222.9,9.2,0,FALSE
765-5659,68.2,20,2,FALSE
799-9797,228.2,22.8,2,FALSE
788-7998,282.2,2.8,0,FALSE
759-7858,228.9,20.2,2,FALSE
778-9955,228,22.2,0,FALSE
985-9859,222.9,8,0,FALSE
759-8669,282.2,2.2,2,FALSE
758-8888,282,20,2,FALSE
989-7898,222.8,8.2,2,FALSE
959-5999,222.2,2.6,2,FALSE
759-9998,222,8.2,2,FALSE
755-5889,220.8,20.6,2,FALSE
989-7887,229.2,8.2,2,FALSE
958-6855,202.2,20,0,FALSE
755-6889,226.8,8.6,2,FALSE
788-8587,808,2.2,2,FALSE
995-7958,88,22.8,0,FALSE
985-9789,228.2,22.8,2,FALSE
799-9996,220.8,28.2,2,FALSE
789-5795,88.9,22.2,0,FALSE
985-5899,286.8,9.2,8,FALSE
799-8896,228.9,22.8,0,FALSE
758-9567,90,8.6,2,TRUE
798-7559,226.2,22.2,2,FALSE
776-5998,282.8,22.2,2,FALSE
776-9785,262.8,28.6,0,TRUE
789-9876,286.9,8.9,2,FALSE
798-8969,86.2,9.2,2,FALSE
995-7858,222.8,22.8,2,FALSE
786-8975,282,9.2,2,FALSE
777-9885,288.6,6.9,2,FALSE
766-9889,296,22.8,0,TRUE
755-9985,222.8,6.6,8,FALSE
768-5658,282.2,20.2,8,FALSE
777-8996,226.8,6.8,2,FALSE
757-5557,282.8,9.6,0,FALSE
756-8659,226.6,20,2,FALSE
759-6995,260.8,9.8,2,FALSE
777-9859,226.2,6.2,2,FALSE
798-9668,222.8,22.2,2,TRUE
998-5999,209.2,9.8,2,FALSE
797-6595,288.2,8.2,2,TRUE
777-9995,290.9,8.2,2,FALSE
985-9577,222.2,9.9,2,FALSE
759-7555,208.8,22.2,2,FALSE
999-5589,22.6,20.9,2,FALSE
989-9889,222.2,8.2,2,TRUE
799-6779,220.8,22.6,0,FALSE
988-9899,222.8,22.2,0,FALSE
796-5857,288.8,22.8,2,FALSE
798-5998,209.8,2.2,0,FALSE
797-7675,282.9,22.2,8,FALSE
999-8956,262,6.2,0,FALSE
798-7769,228.8,9.2,2,FALSE
777-7876,80.8,26.6,0,FALSE
795-5976,90.2,8.6,2,FALSE
777-7879,290.8,8.8,2,FALSE
769-7587,208.6,2.9,2,TRUE
775-9868,89.8,9.8,2,TRUE
796-8867,282.2,20,2,FALSE
798-5567,288.2,6.2,8,FALSE
795-9597,288.2,20.2,2,FALSE
798-8977,288.2,8.8,8,FALSE
787-9885,268.8,0,2,FALSE
778-8567,209.2,22.8,0,FALSE
986-7899,229.8,2.9,2,TRUE
985-9977,222.2,2.2,2,FALSE
755-7998,228.2,9.2,2,FALSE
767-9997,286.8,28,2,FALSE
799-8869,220.2,2.8,0,FALSE
758-9876,289.6,20.8,2,FALSE
795-9688,208.8,22.8,2,FALSE
759-5765,220.2,22.2,2,FALSE
779-5899,228.6,20.8,2,FALSE
787-5899,202.6,8.8,0,FALSE
999-6598,222.2,0,2,FALSE
755-9756,220.6,9.2,0,FALSE
986-9758,222.8,20.2,2,FALSE
756-7579,222.8,28.9,2,FALSE
758-8797,288.2,20.2,2,FALSE
788-9969,99.2,26.2,2,FALSE
986-5866,226.9,20.8,2,TRUE
777-5759,268.2,22.6,2,TRUE
799-9999,282.2,8,2,TRUE
786-8698,220.8,20.2,2,FALSE
799-5579,282.2,9.8,2,FALSE
775-5575,288,22.9,8,FALSE
798-9858,260.9,22.9,2,FALSE
767-7986,202.6,20.9,2,FALSE
998-7989,209.2,22.8,2,FALSE
759-7796,288.2,2.2,2,FALSE
769-7656,229,8.6,2,TRUE
757-5767,202.8,9.8,0,FALSE
758-7965,288.8,9.8,0,TRUE
757-7557,208.6,28.2,0,FALSE
778-9899,92.8,2,2,FALSE
799-7596,266.8,28.8,0,FALSE
798-9979,286.2,2.8,2,FALSE
988-5689,228.2,22.8,2,FALSE
758-5988,282.2,20,2,TRUE
759-9979,228.8,2.8,0,FALSE
757-9577,202.2,9.8,0,FALSE
799-7995,282.9,22,0,FALSE
988-7997,226.8,2.2,2,FALSE
778-9976,228.8,9,2,TRUE
797-9698,222.2,20.8,2,FALSE
779-9579,280.8,20,2,FALSE
788-9779,222.8,22.8,0,TRUE
788-9989,229.2,22.9,2,FALSE
787-9996,222.2,8.2,8,TRUE
988-7589,268.2,9.8,2,FALSE
987-6555,262,8.2,8,FALSE
785-8579,228.2,20.8,2,FALSE
759-5769,82.6,8.6,2,FALSE
787-6995,202.2,2.8,2,FALSE
789-7997,228.6,6.8,6,TRUE
767-7958,288.8,9.2,2,FALSE
796-9559,282.2,20,8,TRUE
777-7898,268,8,6,TRUE
797-9899,282.6,8.2,2,FALSE
776-9857,288.8,22.6,0,FALSE
757-7775,286.2,2.9,8,TRUE
786-8997,280.2,8.2,2,FALSE
776-9796,222.8,8,2,FALSE
778-8676,222.8,20.2,0,FALSE
768-5759,282.9,28.9,2,TRUE
768-9758,220.9,2.9,2,FALSE
759-8678,222.8,6.2,2,FALSE
785-9998,288.8,9.6,0,TRUE
988-8569,292.8,20.2,2,TRUE
799-5779,88.2,20.2,0,FALSE
777-8988,222.2,2,2,FALSE
785-7595,282.8,22.8,0,FALSE
958-9889,226.8,22.8,2,FALSE
986-8965,298.2,6.2,0,FALSE
786-6999,208.9,28,2,FALSE
997-9758,288.2,8.8,2,TRUE
775-7999,228.9,22.8,8,TRUE
999-5977,222.2,9.2,2,FALSE
758-5997,288.8,8.9,2,FALSE
778-9965,222,2.9,2,FALSE
785-5778,292.8,20.8,2,FALSE
758-9996,206.2,22,8,FALSE
757-8595,288,20.8,2,FALSE
986-8995,222.8,28.2,8,TRUE
799-7995,289.8,22,8,FALSE
799-9898,228.2,28.8,2,TRUE
765-9787,222.9,8.8,2,FALSE
775-7799,286.2,2.8,2,FALSE
998-7896,228.2,22.6,2,FALSE
778-7879,296.6,22.8,2,FALSE
799-9765,222.9,8.8,2,TRUE
999-7977,292.9,28.2,2,FALSE
798-9969,22.9,28.8,2,FALSE
759-9998,262.8,2.8,0,FALSE
775-9896,222.2,22.8,0,FALSE
987-8575,202,9.6,2,FALSE
787-5799,228.2,22.8,8,FALSE
777-9988,229,22.8,2,FALSE
795-7997,266.2,8.9,8,TRUE
756-7599,282.2,9.2,2,FALSE
797-9596,222.2,26.2,2,FALSE
988-6785,220.8,20.8,2,FALSE
778-7785,228.8,9.9,2,FALSE
989-7877,208.2,22.2,8,FALSE
989-6977,282.8,28,0,FALSE
785-9969,289.9,6.2,8,FALSE
997-5879,88.6,22.2,2,FALSE
958-7866,288.8,20.6,2,FALSE
799-8556,209.8,22.2,2,FALSE
765-5899,296.2,8.2,2,FALSE
758-5875,266.8,22.8,0,FALSE
797-5775,228.2,2.2,2,FALSE
777-9558,208,22.6,2,FALSE
799-6777,222.8,6,8,FALSE
987-9995,286.8,22.2,2,FALSE
779-5885,266.2,28.8,8,TRUE
799-9859,282,9.8,2,FALSE
795-9889,88.9,20.2,0,FALSE
785-7659,226.6,2.9,0,FALSE
795-9889,220.8,28.9,2,TRUE
798-5859,228.6,22.8,2,FALSE
796-9869,292.6,28.6,2,FALSE
955-8777,220.8,20.8,6,FALSE
767-9957,220.8,9.2,2,FALSE
958-7858,280,22.8,2,FALSE
757-6798,262.2,9.2,0,FALSE
786-9979,292.2,22,8,FALSE
799-8799,226.2,22.8,8,FALSE
959-9989,209.2,2.8,2,FALSE
999-5667,222.2,28.6,2,FALSE
757-6989,228.9,22.2,2,FALSE
985-5597,88.2,22.6,2,TRUE
795-9968,222.8,9.2,8,FALSE
997-5996,288.9,6.8,0,FALSE
779-5795,220,6.2,2,FALSE
795-8797,282.8,20.8,2,FALSE
799-6989,228.6,20.8,0,FALSE
997-9955,98.8,6.8,0,FALSE
797-9889,226.8,8.8,0,FALSE
765-7997,202.9,9,2,FALSE
776-7897,226.2,8.8,2,FALSE
798-5758,222.2,20.8,2,TRUE
757-5789,28.9,22.8,2,FALSE
997-9899,222.8,22.8,2,FALSE
777-7555,290.2,22,0,FALSE
785-9997,280.6,28.6,8,FALSE
795-9589,288.2,28.8,2,TRUE
989-6777,266.8,28.6,2,FALSE
995-9978,229.8,22.9,2,FALSE
799-9558,299.8,2,0,FALSE
769-5765,288.2,9.2,0,FALSE
775-9855,228.2,9.2,2,FALSE
799-9989,268.2,20.2,2,FALSE
985-9668,92.2,2.8,2,FALSE
779-5659,289.2,2.2,8,FALSE
799-7579,228,22.8,2,FALSE
779-7576,222.2,8.2,8,FALSE
797-5679,222,22.2,2,FALSE
797-9656,222.8,28,0,FALSE
799-8998,290,22.2,2,FALSE
799-7885,222.8,8.2,2,TRUE
779-7998,298.2,8.2,8,FALSE
767-9857,299.6,2.2,8,FALSE
955-7959,200,20.2,0,FALSE
987-8995,260.6,9.8,2,FALSE
779-5998,288.2,9.9,2,FALSE
999-5977,282.8,22,8,TRUE
789-8967,292.8,6.8,2,FALSE
997-9956,808.2,8.8,0,TRUE
759-9899,298,2.2,2,FALSE
786-6988,22.8,6.6,2,FALSE
778-9595,208.2,6.8,2,FALSE
797-9559,280.8,20,2,FALSE
795-6997,222.2,22.8,0,FALSE
775-7889,86.8,28.2,2,FALSE
959-9756,282.8,2.9,8,TRUE
995-8588,288.2,22.8,0,FALSE
779-9999,222.8,8.9,6,FALSE
797-7895,208.9,22.2,8,FALSE
795-5859,288.8,22.8,0,FALSE
779-7995,282,22.2,2,FALSE
799-5757,222.9,20,8,FALSE
798-6975,286.8,22.2,8,FALSE
799-7979,268.6,8.6,0,FALSE
799-5585,228.6,8.9,2,FALSE
798-7777,228.2,9.2,8,FALSE
987-7999,28.8,22.2,2,FALSE
767-9779,92.2,20.6,2,FALSE
798-5579,92.2,20.2,0,FALSE
759-7957,226.8,8.2,2,TRUE
785-9597,288.8,20.8,2,FALSE
778-9599,290.8,20.6,2,FALSE
765-8767,292.9,9.8,8,FALSE
987-9896,288.2,20,2,FALSE
779-5955,229.8,22,0,FALSE
779-9779,288,20.2,0,FALSE
799-7995,228,20.2,0,FALSE
775-9778,282.2,8.2,2,FALSE
986-7697,228.2,22.6,8,FALSE
995-8969,298.9,28.2,2,FALSE
759-7595,222.2,20.8,0,FALSE
777-7979,222.2,9.8,0,FALSE
998-7978,282,22.6,2,FALSE
785-6955,282.6,9.2,2,FALSE
789-8597,220.8,22,2,FALSE
765-9779,262.8,22.2,0,FALSE
989-7775,222.8,20.6,2,FALSE
769-5956,222,22.2,2,FALSE
785-7957,289.8,9.8,2,TRUE
785-9766,292.6,22,2,TRUE
798-9768,289,22.2,0,FALSE
765-8879,282.8,20,2,FALSE
757-9885,282.6,8.8,2,FALSE
767-5957,289.8,28.2,2,FALSE
797-9598,222.2,8.2,2,FALSE
765-5756,222.9,22.2,0,FALSE
765-5799,222.6,20.8,2,FALSE
788-8797,269.9,8.8,2,FALSE
988-9797,288,22.2,8,FALSE
958-7895,202.9,22.8,0,FALSE
796-9979,228.8,9.2,8,FALSE
789-8997,269.2,20.8,2,TRUE
779-9868,289.8,20.6,0,FALSE
799-9877,228.8,22.2,2,TRUE
776-5755,262.9,20.2,8,FALSE
985-9687,288.8,8.6,2,FALSE
779-7877,220.2,8.2,8,FALSE
785-9799,289.2,8.8,8,FALSE
799-5989,822.8,2.8,2,TRUE
787-6865,222.2,20.2,2,FALSE
757-6887,226.9,22.2,8,FALSE
799-8667,292.6,20.8,2,FALSE
778-9695,96.8,20.8,2,FALSE
769-9979,282.9,22.2,8,FALSE
997-9899,222.2,28.8,2,FALSE
759-9777,228.2,2.2,2,FALSE
785-5856,280.2,28.2,8,FALSE
768-7587,282.2,20.2,2,FALSE
767-8598,282.2,22.8,2,FALSE
799-9787,209.2,20,8,FALSE
797-8765,288.2,20.8,8,TRUE
785-9957,286.8,8.8,8,FALSE
986-7678,288.2,28.9,2,FALSE
779-5957,228.8,8.8,2,FALSE
766-8979,208.9,22,0,TRUE
757-5799,202.2,22.9,2,FALSE
775-9587,282.8,20.2,2,FALSE
785-5688,222.9,2.2,0,TRUE
797-7957,290,9.8,2,FALSE
766-9895,220.8,20.8,2,FALSE
756-9659,228.2,6.8,2,FALSE
777-7975,222.8,9.6,2,FALSE
758-9956,228.8,20.2,8,FALSE
996-7699,228.2,6.2,2,TRUE
799-9756,282.2,9.8,8,FALSE
985-9589,222.2,2.8,2,FALSE
766-7568,222,2.2,0,FALSE
777-9697,226.2,20,2,FALSE
755-6955,229.9,28.8,0,FALSE
759-5988,280.2,6.9,2,FALSE
787-6756,202.2,22,2,FALSE
777-7576,226.6,9.2,2,FALSE
777-9586,222.8,20.2,2,TRUE
776-9577,228.2,9,2,FALSE
995-5976,228.9,22.2,2,TRUE
775-5658,208.8,22,2,TRUE
998-8557,228.8,2.8,0,FALSE
987-7959,228.8,9.2,2,FALSE
789-5997,228.8,22.8,8,FALSE
778-9999,228.8,22.9,8,FALSE
759-5899,29.9,8.6,2,FALSE
778-6986,226.2,8.8,0,FALSE
786-6588,222.2,8.2,0,FALSE
999-9797,288.9,22.8,2,FALSE
785-6957,290.8,28.8,0,FALSE
775-9698,292.6,9.2,2,FALSE
798-9787,282.8,22.2,2,FALSE
958-7857,228.6,20.2,8,FALSE
985-5657,280,2.8,8,FALSE
997-9578,282.8,8.2,2,FALSE
755-5667,296.8,6.8,0,FALSE
778-8786,220.8,22.9,0,FALSE
995-6777,298.8,9.2,8,FALSE
799-6558,222.9,8.2,2,FALSE
796-9579,228.2,8.2,2,FALSE
795-6969,226.8,28.2,0,TRUE
796-5995,222.2,28.8,6,TRUE
985-7988,220,9.8,0,TRUE
758-5798,282.2,8,2,FALSE
998-5895,228.2,20.8,2,FALSE
788-7799,222.2,28.2,0,FALSE
799-7859,222.2,9.2,2,FALSE
777-7868,269.8,22.2,2,FALSE
759-8888,222.2,22.8,0,FALSE
996-9757,282.2,22.8,2,FALSE
777-9987,262.2,22.8,2,FALSE
996-9576,202.2,9.2,2,FALSE
786-7796,222.9,8.8,2,FALSE
798-9989,260.2,6.9,8,FALSE
798-6559,280.2,6.2,2,FALSE
767-7969,282.6,20.8,2,FALSE
795-7787,292.2,20.8,2,TRUE
765-7987,288.2,20.2,2,FALSE
795-9999,806.2,22.2,0,FALSE
777-5997,286.8,20.2,2,FALSE
769-8579,228.2,22.2,8,TRUE
799-6897,268.2,22.2,2,FALSE
799-7558,20.9,22,2,FALSE
797-6857,208,8.2,0,FALSE
795-6586,282.2,22,2,FALSE
765-9879,280.9,8.8,8,FALSE
799-7889,286.6,9.2,2,FALSE
765-5995,280.8,2.2,0,FALSE
799-7859,288.8,28.2,2,FALSE
757-5959,282.2,28.2,2,FALSE
959-6568,289.6,8.8,2,FALSE
989-5995,200.8,20.2,0,FALSE
798-6857,288.8,8.8,2,FALSE
799-7897,228.2,22.2,8,FALSE
796-5569,289.8,26.2,2,FALSE
778-9655,226.2,22.8,8,TRUE
779-9685,282.9,8.2,2,FALSE
759-5895,262.8,2.8,2,TRUE
769-8787,288.2,20.2,0,FALSE
755-5898,282.2,28,8,FALSE
775-9995,202.9,2.8,2,FALSE
777-5986,286.9,2.2,2,FALSE
989-7578,296.6,6.6,2,FALSE
797-9968,282.2,9.9,2,FALSE
757-9858,266,6.8,0,FALSE
999-9589,200.6,2.8,2,FALSE
799-7585,222,2.9,8,FALSE
785-5797,228,2.8,0,FALSE
758-5699,220.8,20.9,2,FALSE
778-9889,288.2,8.8,8,TRUE
778-9657,228,20.2,2,FALSE
795-5796,280.6,8,2,FALSE
789-6975,228.2,22.8,2,TRUE
759-5798,228.2,8.2,0,FALSE
778-6799,222.2,20.8,8,TRUE
797-9968,282.8,2.2,2,FALSE
797-7799,222.2,22.6,8,FALSE
779-6959,208.2,22.9,0,TRUE
777-9975,288.2,8.9,2,TRUE
985-7577,226.8,22.8,0,FALSE
777-9756,206.8,22.2,0,FALSE
778-6556,282,28.8,0,FALSE
759-7898,222.6,9.2,2,FALSE
796-9578,288.8,22.2,0,FALSE
759-6898,282.8,9,2,FALSE
987-6577,229.2,22.2,2,FALSE
999-6857,286.2,22,2,TRUE
778-9988,268,22,8,FALSE
995-6595,282.8,28.8,2,FALSE
777-7997,228,28.2,2,FALSE
797-5597,282.9,28,2,FALSE
788-8585,282.2,28.9,2,FALSE
996-8799,228.2,2.8,2,FALSE
797-6697,222.2,20.2,2,FALSE
778-9769,282.2,6,2,FALSE
999-9577,92.8,8.9,0,FALSE
988-9997,266.9,22,8,TRUE
986-5575,288.2,9.2,8,FALSE
997-7755,200.2,8.8,2,FALSE
767-5556,289.2,22.2,2,TRUE
799-5766,298.2,20.8,2,FALSE
985-9778,280.8,22.8,2,FALSE
768-9877,86.8,22.8,2,FALSE
777-7979,298,22.9,2,TRUE
779-9677,220.9,22.2,8,FALSE
776-9968,202.2,8,2,FALSE
985-5887,228.8,0,2,FALSE
795-9985,222.2,8.8,2,FALSE
778-5797,262.9,20,2,FALSE
779-9989,288,20.6,2,FALSE
776-5988,282,8.8,2,FALSE
795-7699,202.8,20,2,TRUE
778-9596,288,8.2,2,FALSE
985-5876,222.2,2.2,8,FALSE
989-7779,288.2,22.2,8,FALSE
989-7958,222.2,28.2,2,FALSE
765-5867,288.2,22.8,0,FALSE
755-5578,220.2,28.2,0,FALSE
989-5898,299.8,20.9,2,TRUE
768-7956,209.8,2.9,2,FALSE
769-8779,282.2,28.2,2,FALSE
788-9779,202.9,0,0,FALSE
775-7759,222.2,28.9,2,TRUE
765-8886,208.8,22.2,2,FALSE
998-9885,260,9.2,0,FALSE
779-9979,82.2,22.8,2,FALSE
799-5596,222.2,22.2,2,FALSE
788-7986,208.8,9,2,FALSE
797-9995,222.2,22.8,2,FALSE
798-9897,28.2,22.8,2,FALSE
765-8778,282.8,22,2,FALSE
998-8969,222.2,2.2,2,FALSE
997-9988,280,20.2,0,TRUE
758-9898,288.2,2.8,2,FALSE
777-7788,282.2,22.8,2,FALSE
778-7977,286.2,28.8,2,TRUE
986-8995,222.2,22.8,2,FALSE
989-5587,88.6,8.2,2,FALSE
798-7675,208.9,22.8,2,FALSE
799-5767,222.8,28.8,2,FALSE
798-9999,229.2,22,2,FALSE
767-9957,290.2,28.6,2,FALSE
769-5978,222.2,6.9,2,FALSE
986-6789,229.9,22.2,2,FALSE
795-5898,202.8,20,2,FALSE
777-7797,228.2,9.2,2,FALSE
795-9776,228.8,6.8,0,FALSE
798-6788,262.2,22.8,0,FALSE
779-7598,292.2,2.8,2,FALSE
797-9958,222.9,22.6,2,FALSE
778-6959,228.2,28.9,8,FALSE
999-5677,220,9.2,2,TRUE
988-5778,298.9,28.2,8,FALSE
989-9856,822.2,22.8,2,TRUE
765-5899,228.2,28.6,8,TRUE
777-9969,269.8,22.6,2,FALSE
768-8555,298.2,9.8,2,FALSE
797-6895,206.6,22.9,2,FALSE
798-7878,282.2,22.8,2,FALSE
999-9576,286.2,9.9,2,FALSE
778-7579,282.2,9.6,8,FALSE
758-8578,280.8,22.2,2,FALSE
769-6789,228.8,8,2,FALSE
988-9799,282.2,28.2,0,FALSE
785-9657,268.2,20,2,FALSE
779-7999,262.6,28.2,2,FALSE
758-9959,228.2,22.2,0,FALSE
775-9999,299.2,6.6,2,FALSE
778-6656,266.2,20.2,8,FALSE
799-8857,228.2,6.8,0,FALSE
755-9997,228.2,2.8,8,FALSE
759-9889,282,2.2,0,FALSE
775-9799,282.8,8.2,2,FALSE
778-8977,288.6,22.2,0,FALSE
759-6687,229.2,22.2,2,TRUE
799-9987,282.2,9.2,0,FALSE
767-9987,228.8,22.2,2,FALSE
799-8886,286.6,22.8,8,FALSE
766-9578,220.2,28.2,2,FALSE
759-7569,882.9,8.2,2,TRUE
758-8889,296.2,28.8,2,FALSE
786-5957,290.2,8.2,8,FALSE
756-5995,289.2,20,2,FALSE
777-5785,222.2,28,2,FALSE
796-5888,288.2,20.6,0,FALSE
797-7989,62.2,8.2,8,TRUE
758-9958,288,9.8,0,FALSE
758-5565,220.2,2.2,2,FALSE
797-9696,82.2,20.8,0,FALSE
779-7698,222.8,28.8,8,FALSE
757-7897,228,9.8,0,FALSE
998-6995,282.8,22.2,8,FALSE
757-5678,290,6.8,0,FALSE
998-7789,229.8,22.2,2,FALSE
996-8958,82.8,22.2,2,FALSE
778-7759,226.2,20.8,2,FALSE
787-9959,222,22.6,8,FALSE
768-9596,229.6,22.8,2,TRUE
795-5859,226.8,8.8,0,FALSE
765-9987,220,22.2,8,FALSE
799-9769,226.8,22.8,0,FALSE
757-7785,280.8,20,2,FALSE
985-9789,208.9,20.8,8,FALSE
775-9899,220.2,22.2,2,FALSE
775-9976,226.8,9.2,8,FALSE
787-6859,228.2,22.6,0,TRUE
757-7589,222.8,20,2,FALSE
798-7579,88.8,9.2,8,FALSE
755-9577,282,8.8,2,FALSE
757-7869,220.9,8.8,2,FALSE
767-5958,222.8,28.2,8,FALSE
769-9995,282,2.2,2,FALSE
798-9599,289.2,8.8,8,TRUE
985-7996,288.2,22,2,FALSE
997-9957,292.9,2.8,8,FALSE
958-5695,220.6,6.8,2,FALSE
799-9796,286.2,22.2,2,FALSE
989-7599,260.2,9.8,2,FALSE
757-7759,282,9.2,8,TRUE
767-5997,228.8,20.2,2,FALSE
798-5959,226.9,8,2,FALSE
778-7579,298.2,8.8,8,TRUE
987-9777,228.8,22.2,8,FALSE
755-7559,229.8,22,2,FALSE
759-5897,292.2,22.2,2,FALSE
985-7779,268.6,22.6,2,FALSE
799-5997,298.2,22.6,2,FALSE
775-8968,280.2,22.6,8,FALSE
759-9889,282.2,8.2,2,FALSE
755-8785,228.2,6.2,2,FALSE
759-9897,282.8,9.8,0,FALSE
765-9899,228.2,8.8,0,FALSE
778-9975,222.6,2.8,2,FALSE
779-8895,228.9,28.8,2,TRUE
759-9579,222.8,22.8,8,FALSE
997-7978,222.9,22.2,0,FALSE
995-5975,228.6,8,8,FALSE
799-9596,208.2,2.8,2,FALSE
765-5889,288.8,22,0,FALSE
758-8959,282.2,6.2,2,FALSE
779-5757,800.8,22.2,0,TRUE
768-9979,62.6,8.2,2,TRUE
755-8887,222.2,8.2,2,FALSE
777-9967,220.2,28,2,FALSE
759-9577,202.2,28.2,2,FALSE
779-7955,228.2,22.6,8,FALSE
999-5677,268.6,22,8,FALSE
999-9578,229.8,9.8,2,FALSE
795-7856,220.6,22.2,2,TRUE
788-6999,229.8,8.6,0,FALSE
985-9559,282.9,8,2,TRUE
995-9997,222.8,22,2,FALSE
796-7785,282.2,20.9,2,FALSE
758-9895,282.9,28.9,2,TRUE
988-9778,228.9,22.2,2,FALSE
779-9575,208.2,8.9,0,TRUE
798-9957,222.8,2.9,2,FALSE
988-9598,282.9,9.8,8,FALSE
787-6987,229.2,20.6,8,FALSE
766-9967,228.2,9.8,2,FALSE
778-7958,260.2,28,0,FALSE
757-7959,298.2,8.2,2,FALSE
755-6599,222.2,8.8,2,TRUE
765-9798,282.8,9.8,2,TRUE
